text,label
"এক নাসির সাহেবকে দেখতে গিয়ে ৯হাত পানির নিচে ডুকে হাবুডুবু খাইলে, এখন আবার কয় হাত পানির তলায় হাবুডুবু খেতে চাও, পরী? তুমি কি কখনো ভালো হবে না?",1
যারা খেলা শেষে টাকা না দিয়ে চলে গেছে?,0
পরীমনি জামিনে থেকে আদালতের অনুমতি ছাড়া বিদেশে গেল কিভাবে?,1
হ্যাঁ কে,0
পোস্ট এডিট করেন কেন?,0
এর নতকী এতো নাটক করে কেন,1
হাজী সাহেব,0
পরী আপার কিচ্ছু হলে,0
কয়টা দিন অপেক্ষা কর তোমার অবস্থা মামুনুল হকের অবস্থা হবে।,1
আপনার পাশে আছে,0
যে দুইজন উকিল নোটিশ পাঠিয়েছে পরিমনির ভিডিও তারাই সবচেয়ে বেশি দেখে।,0
কি লাভ,0
পরীমনি ও মিয়া খলিফার মধ্যে পার্থক্য কি?,1
এতো জোর আওয়াজ,0
হালাল নায়িকা,1
তোমার পেজের নাম কি???,0
"আপনি গিয়া হো....মারা খান, তাতে আমাদের কি? এ-যুগে আপনার মত সুন্দর চামড়ার মেয়েদের অভাব নেই",1
আমাদের দেশে এখন সেরা অসলিল নায়িকা ছিঃ,1
ওকে আনফলো করলেই চলে,0
পরির সাথে আমি একমত  সে সুন্দরী তাই তার পিক দেখলে যাদের চুল্কায় তারা এই কথা বলছে,0
আমার পরীকে নিয়ে এতো মাথা ব্যাথা কিসের?,0
তোমি অনেক সেক্সি গো,1
সাবধানে তাকিস ভাই,0
দেখ তোর নাম আছে নাকি।,0
আহরে আমন এক ভাল মানুষ এর পিছোনে জে কারা লাগে বুঝিনা,0
পেজ হ্যাক হবেই,0
ক্ষমা চাও ভাই,0
নিয়ে নেন আপা,0
"মুখের উপর থেকে আটা ময়দা সরিয়ে নাও  নিজেকে কয়েকটা সন্তান-সন্তুতির মা মনে হবে, তোমার মত পরীদের জৌলস এখন পর্যন্ত আছে শুধু কিছু হারামজাদার কারনে, হয়ত তুমি এখন আত্মতুষ্টিতে ভূগছ, যেদিন দেহ থেকে আত্মা চলে যাবে সেদিন দেহে মাছি ও বসবেনা,",1
তুমি ডাক্তার মুরাদের ভাই বিচারপতি টুরাদের কাছে গিয়ে নালিশ করে আসো।,0
আবাল টাকে লকাপে ডুকিয়ে রাখে না কেন,1
গোবর এক অদ্ভুদ জিনিস,0
আহারে সোনাগো আমার। খালি খালি পরীসোনার নামে বদনাম দেয়,0
"হ্যা সোনা তাই তো, আমিও অনেকবার বলেছি। কেউ বিশ্বাস করে না, তুমি উল্টো মামলা করে দেও।",0
